"id","user_name","content","time","channel"
"1817","masaiwai","↑はいってね。","1545973159","meeting"
"1818","adachi","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1545973150","meeting"
"1819","adachi","<https://appear.in/cpslab>","1545973150","meeting"
"1820","masaiwai","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1545973098","meeting"
"1821","masaiwai","<@NOGU>　はおりました、そーり","1545973098","meeting"
"1822","Kyota_Uchida","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1545973075","meeting"
"1823","Kyota_Uchida","リモートURL張られたら参加します","1545973075","meeting"
"1824","masaiwai","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1545973055","meeting"
"1825","masaiwai","<@Megumi_Kamimura> <@masashi_nakazawa>
<@endo> <@spawn> <@ritu> <@fjsm>  <@fjsm> <@otobe>　欠席連絡ないです。おそらく","1545973055","meeting"
"1826","masaiwai","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1545972906","meeting"
"1827","masaiwai","あと連絡がない人がいます。欠席理由をいれてください。今日はリモ?と参加可能です。","1545972906","meeting"
"1828","makky","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1545972887","meeting"
"1829","makky","リモート参加します","1545972887","meeting"
"1830","makky","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1545972881","meeting"
"1831","makky","あ、やべ、今日ミーティングか。すっかり年末モードで休みかと思ってた...w","1545972881","meeting"
"1832","masaiwai","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1545972869","meeting"
"1833","masaiwai","リモート参加希望者だれですか？","1545972869","meeting"
"1834","rone","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1545972349","meeting"
"1835","rone","11階会議室になりました <!here>","1545972349","meeting"
"1836","vtuber","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1545972324","meeting"
"1837","vtuber","仕事中のため欠席します","1545972324","meeting"
"1838","rone","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1545972192","meeting"
"1839","rone","人数的な話ですか？","1545972192","meeting"
"1840","rone","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1545972182","meeting"
"1841","rone","鍵掛かってます","1545972182","meeting"
"1842","masaiwai","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1545972174","meeting"
"1843","masaiwai","11f入りますか？","1545972174","meeting"
"1844","itoyu","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1545971948","meeting"
"1845","itoyu","電車乗り逃がしたので20分程遅刻します","1545971948","meeting"
"1846","rone","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1545971797","meeting"
"1847","rone","<@masaiwai>会議室って11階と14階どちらですか？","1545971797","meeting"
"1848","adachi","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1545971764","meeting"
"1849","adachi","先生ラボにスタンバイしていないんですがこれは…","1545971764","meeting"
"1850","An2y","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1545969043","meeting"
"1851","An2y","帰省のため欠席します","1545969043","meeting"
"1852","Kyota_Uchida","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1545968872","meeting"
"1853","Kyota_Uchida","ビッグサイトに用事があるので、リモートなどなら参加できます","1545968872","meeting"
"1854","sarise","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1545967589","meeting"
"1855","sarise","帰省しているので欠席します","1545967589","meeting"
"1856","hayashi","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1545965414","meeting"
"1857","hayashi","帰省で欠席します","1545965414","meeting"
"1858","yuto_otuska","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1545965173","meeting"
"1859","yuto_otuska","今週学会の締め切りに間に合うように論文作成頑張ってたら、先生にミーティング休んでいいと言って頂けたので、今日は休みます:man-bowing:","1545965173","meeting"
"1860","masaiwai","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1545961473","meeting"
"1861","masaiwai","今日12時00分から岩井ラボがスタンバイしているのでミーティング開始の13:40前に全員岩井との個別相談がおわっている状態にしてください。ミーティングの5分前には全員集合しましょう。今日はおそらく人数もすくないことが予想されるので、学科会議室で行います。
特に論文未投稿の4年生卒研生は事前岩井面談をすませてください。","1545961473","meeting"
"1862","Take.Yasu","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1545954367","meeting"
"1863","Take.Yasu","上に同じ","1545954367","meeting"
"1864","kawato","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1545950070","meeting"
"1865","kawato","帰省で今日のミーティングお休みします","1545950070","meeting"
"1866","itoyu","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1545930320","meeting"
"1867","itoyu","了解しました！","1545930320","meeting"
"1868","adachi","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1545927176","meeting"
"1869","adachi","<@itoyu> 1/11のミーティングで発表お願いします。","1545927176","meeting"
"1870","itoyu","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1545919793","meeting"
"1871","itoyu","進捗発表スケジュールから僕の発表機会が消えてるみたいなんですけど、どうすればいいですか？","1545919793","meeting"
"1872","cpsbot","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1545912124","meeting"
"1873","cpsbot","@rone ↑ コールされました","1545912124","meeting"
"1874","masaiwai","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1545912124","meeting"
"1875","masaiwai","安達, 伊東, 榎本, 酒井, 神村, 二瓶　ありがとう本当に本当にお疲れ様。3年生もだれもおらんことが悲しいような。。3年生が暮らし易いラボにするように機会をもうけよう。","1545912124","meeting"
"1876","makky","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1545907139","meeting"
"1877","makky","&gt; 8. 破けた田島さんベッドの縫合
特にこれ神。使ってるのほぼ俺なのに...。","1545907139","meeting"
"1878","makky","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1545907103","meeting"
"1879","makky","うおおありがとうございます。お疲れ様です。","1545907103","meeting"
"1880","Kyota_Uchida","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1545906250","meeting"
"1881","Kyota_Uchida","起きたら１４時だったのでなにもできませんでした","1545906250","meeting"
"1882","hashikazu","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1546828323","meshi"
"1883","hashikazu","ゆっくり話すならカフェとかだとこことか落ち着いてていいよ
<http://www.udagawacafe.com/new/>","1546828323","meshi"
"1884","atsuo","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1546827302","meshi"
"1885","atsuo","万年サイゼマンの俺の意見が反映されてて嬉しい","1546827302","meshi"
"1886","makky","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1546763279","meshi"
"1887","makky","ここらへんを参考にいくか?。

&gt; あとここはラクレットチーズがインスタ映えするんでいいっすよ
&gt; <https://s.tabelog.com/tokyo/A1303/A130301/13207521/>

&gt; ビール好きであればここは沢山種類があって楽しいです
&gt; <https://s.tabelog.com/tokyo/A1303/A130301/13169825/>

&gt; この前行って、お洒落だったところ
&gt; <https://www.google.com/amp/s/s.tabelog.com/tokyo/A1303/A130301/13165427/top_amp/>","1546763279","meshi"
"1888","makky","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1546763160","meshi"
"1889","makky","結局流れで渋谷いくことになってしもたわ。","1546763160","meshi"
"1890","makky","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1546758576","meshi"
"1891","makky","共有より共感、解決より共感","1546758576","meshi"
"1892","makky","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1546758478","meshi"
"1893","makky","舐めるな。女子モードになるわちゃんと。","1546758478","meshi"
"1894","makky","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1546758457","meshi"
"1895","makky","いやー、n人寄れば文殊の知恵だね?。","1546758457","meshi"
"1896","hashikazu","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1546758400","meshi"
"1897","hashikazu","話が続くか続かないかは牧野次第だしw","1546758400","meshi"
"1898","yuto_otuska","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1546758359","meshi"
"1899","yuto_otuska","普通にそれ思いました
なんなら昼過ぎにお茶するだけでもありですね","1546758359","meshi"
"1900","hashikazu","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1546758323","meshi"
"1901","hashikazu","昼行くならカフェとかで軽くランチとかでもいいんじゃない？","1546758323","meshi"
"1902","yuto_otuska","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1546758208","meshi"
"1903","yuto_otuska","イタリアンが無難な気がする","1546758208","meshi"
"1904","adachi","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1546758179","meshi"
"1905","adachi","おぼんdeごはんは量が多いので少食の人にはきつい","1546758179","meshi"
